filepath,objective,dm,x,y
E:/Matt/March_2023_calibration/30x_DM145_500nm_beads_0004.oir,30x,dm4,0,0.103580094900373
E:/Matt/March_2023_calibration/30x_DM145_500nm_beads_0004.oir,30x,dm5,0,0.310740284701119
E:/Matt/March_2023_calibration/4x_DM123_4um_beads.oir,4x,dm2,0.776850711752798,3.10740284701119
E:/Matt/March_2023_calibration/4x_DM123_4um_beads.oir,4x,dm3,0.776850711752798,0.776850711752798
E:/Matt/March_2023_calibration/4x_DM123_4um_beads_0001.oir,4x,dm2,0.776850711752798,3.10740284701119
E:/Matt/March_2023_calibration/4x_DM123_4um_beads_0001.oir,4x,dm3,0.776850711752798,0.776850711752798
E:/Matt/March_2023_calibration/4x_DM123_4um_beads_0002.oir,4x,dm2,0.776850711752798,3.10740284701119
E:/Matt/March_2023_calibration/4x_DM123_4um_beads_0002.oir,4x,dm3,0.776850711752798,0.776850711752798
E:/Matt/March_2023_calibration/4x_DM123_4um_beads_0003.oir,4x,dm2,0.776850711752798,3.10740284701119
E:/Matt/March_2023_calibration/4x_DM123_4um_beads_0003.oir,4x,dm3,0.776850711752798,0.776850711752798
E:/Matt/March_2023_calibration/4x_DM123_4um_beads_0004.oir,4x,dm2,0.776850711752798,3.10740284701119
E:/Matt/March_2023_calibration/4x_DM123_4um_beads_0004.oir,4x,dm3,0.776850711752798,0.776850711752798
E:/Matt/March_2023_calibration/4x_DM145_4um_beads.oir,4x,dm4,0,0.776850711752798
E:/Matt/March_2023_calibration/4x_DM145_4um_beads.oir,4x,dm5,0,2.33055213525839
E:/Matt/March_2023_calibration/4x_DM145_4um_beads_0001.oir,4x,dm4,0,0.776850711752798
E:/Matt/March_2023_calibration/4x_DM145_4um_beads_0001.oir,4x,dm5,0,2.33055213525839
E:/Matt/March_2023_calibration/4x_DM145_4um_beads_0002.oir,4x,dm4,0,0.776850711752798
E:/Matt/March_2023_calibration/4x_DM145_4um_beads_0002.oir,4x,dm5,0.776850711752798,2.33055213525839
E:/Matt/March_2023_calibration/4x_DM145_4um_beads_0003.oir,4x,dm4,0,0.776850711752798
E:/Matt/March_2023_calibration/4x_DM145_4um_beads_0003.oir,4x,dm5,0,2.33055213525839
E:/Matt/March_2023_calibration/4x_DM145_4um_beads_0004.oir,4x,dm4,0,0.776850711752798
E:/Matt/March_2023_calibration/4x_DM145_4um_beads_0004.oir,4x,dm5,0.776850711752798,2.33055213525839
E:/Matt/March_2023_calibration/60x_DM123_500nm_beads.oir,60x,dm2,0,0.207160189800744
E:/Matt/March_2023_calibration/60x_DM123_500nm_beads.oir,60x,dm3,0.069053396600248,0.069053396600248
E:/Matt/March_2023_calibration/60x_DM123_500nm_beads_0001.oir,60x,dm2,0,0.207160189800744
E:/Matt/March_2023_calibration/60x_DM123_500nm_beads_0001.oir,60x,dm3,0.069053396600248,0.069053396600248
E:/Matt/March_2023_calibration/60x_DM123_500nm_beads_0002.oir,60x,dm2,0,0.138106793200496
E:/Matt/March_2023_calibration/60x_DM123_500nm_beads_0002.oir,60x,dm3,0.069053396600248,0.069053396600248
E:/Matt/March_2023_calibration/60x_DM123_500nm_beads_0003.oir,60x,dm2,0,0.207160189800744
E:/Matt/March_2023_calibration/60x_DM123_500nm_beads_0003.oir,60x,dm3,0,0.069053396600248
E:/Matt/March_2023_calibration/60x_DM123_500nm_beads_0004.oir,60x,dm2,0.069053396600248,0.138106793200496
E:/Matt/March_2023_calibration/60x_DM123_500nm_beads_0004.oir,60x,dm3,0.069053396600248,0.069053396600248
E:/Matt/March_2023_calibration/60x_DM145_500nm_beads.oir,60x,dm4,0,0
E:/Matt/March_2023_calibration/60x_DM145_500nm_beads.oir,60x,dm5,0,0.138106793200496
E:/Matt/March_2023_calibration/60x_DM145_500nm_beads_0001.oir,60x,dm4,0,0.069053396600248
E:/Matt/March_2023_calibration/60x_DM145_500nm_beads_0001.oir,60x,dm5,0,0.138106793200496
E:/Matt/March_2023_calibration/60x_DM145_500nm_beads_0002.oir,60x,dm4,-0.069053396600248,0.069053396600248
E:/Matt/March_2023_calibration/60x_DM145_500nm_beads_0002.oir,60x,dm5,0,0.138106793200496
E:/Matt/March_2023_calibration/60x_DM145_500nm_beads_0003.oir,60x,dm4,0,0.069053396600248
E:/Matt/March_2023_calibration/60x_DM145_500nm_beads_0003.oir,60x,dm5,0,0.138106793200496
E:/Matt/March_2023_calibration/60x_DM145_500nm_beads_0004.oir,60x,dm4,0,0.069053396600248
E:/Matt/March_2023_calibration/60x_DM145_500nm_beads_0004.oir,60x,dm5,0.069053396600248,0.138106793200496
